ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20773.7471450446	76157.7584967213	3125	179.988137747747	0	4.54971630218104E-05	4.36547253319482E-05	4.5538765637003E-05	172.930782962535	172.910270957083	0.928240785058058	0.902481192255207	0.902481192255207
20774.8671450446	76090.021356736	3124	179.960881566044	0	4.60808003194381E-05	4.42119904762447E-05	4.61229821927635E-05	172.662868946398	172.643770565114	0.938403616114392	0.912856613477208	0.912856613477208
20775.9871450447	76021.6780223796	3124	179.990607786786	0	4.6677283619235E-05	4.47818878270904E-05	4.67203815242128E-05	172.396413947074	172.377358360571	0.949588184603997	0.92337447179679	0.92337447179679
20777.1071450447	75952.72193609	3123	179.980574464386	0	4.72872434310342E-05	4.53647866879256E-05	4.73313471157941E-05	172.130125091696	172.11108028619	0.961337422965674	0.934155925545702	0.934155925545702
20778.2271450447	75883.1465523506	3123	179.995543044459	0	4.79108889968561E-05	4.59609203174116E-05	4.79561210508485E-05	171.864701661803	171.845042991648	0.971966727410561	0.945124461088671	0.945124461088671
20779.3471450447	75812.9451739135	3122	179.965835032618	0	4.85486128650302E-05	4.65708314109083E-05	4.85952677533787E-05	171.600162597448	171.579230409934	0.983821132277797	0.956376221261657	0.956376221261657
20780.4671450448	75742.1111062472	3122	179.9684268195	0	4.92015474894309E-05	4.7194823634001E-05	4.92491014652685E-05	171.334005149528	171.313751413401	0.995852622048606	0.96781840638609	0.96781840638609
20781.5871450448	75670.6375119278	3121	179.973849283378	0	4.9869697058249E-05	4.78332472548879E-05	4.99179866018225E-05	171.067632756896	171.048664020265	1.00814293984245	0.979492219000303	0.979492219000303
20782.7071450448	75598.5174754236	3121	179.956740602924	0	5.05529096345387E-05	4.84866539188014E-05	5.06024957322564E-05	170.803522781417	170.783970124999	1.02077074000184	0.991438926791771	0.991438926791771
20783.8271450448	75525.7440502037	3120	179.990849472355	0	5.12520165124179E-05	4.91553559227212E-05	5.13029523459096E-05	170.539897267498	170.519806384661	1.03272712872803	1.00356634268476	1.00356634268476
20784.9471450449	75452.3101190142	3120	179.995443288391	0	5.19680248313625E-05	4.98397706530156E-05	5.20197898852754E-05	170.275068828055	170.256202536319	1.04579948137359	1.01598556465419	1.01598556465419
20786.0671450449	75378.208531603	3119	179.989806306941	0	5.27002352526682E-05	5.05404247147514E-05	5.27535539244388E-05	170.013173893531	169.993221050396	1.05948526125278	1.02867959786318	1.02867959786318
20787.1871450449	75303.432029064	3119	179.95656302987	0	5.34499302536239E-05	5.12578052590422E-05	5.35047505456777E-05	169.751383397308	169.730920813683	1.0722313553718	1.04167935495428	1.04167935495428
20787.7471450449	75265.7884272436	3118	179.990904395669	0	5.38318598588417E-05	5.1622843099894E-05	5.3886963376651E-05	169.619383600738	169.600074230477	1.07972687048624	1.04821019021015	1.04821019021015
20788.8671450449	75189.9857795801	3118	179.95778371468	0	5.46083738643858E-05	5.23660791795838E-05	5.46651011297747E-05	169.359273060861	169.338972539187	1.09271984684645	1.06162175397633	1.06162175397633
20789.987145045	75113.4897333316	3117	179.985531562204	0	5.5403943401217E-05	5.31271409086467E-05	5.54618091317085E-05	169.098433632712	169.07878103889	1.10714847578279	1.07522984780085	1.07522984780085
