ut	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
19974.6190860992	3160	-179.982849613135	0	4.94912575579745E-05	4.82246010245465E-05	4.95450343674894E-05	173.608795806343	173.589853207196	1.02596127073808	1.01209862323988	1.01180540642544
19975.7390860992	3160	-179.961886109477	0	5.02530241258933E-05	4.89738679124078E-05	5.03067031191732E-05	173.339286612982	173.324511225027	1.03977316239401	1.02619655824781	1.02596523395261
19976.2990860992	3160	-179.977861900278	0	5.06375692887315E-05	4.9353861990049E-05	5.06929283932669E-05	173.21147900063	173.192778516052	1.04712649138112	1.03329466534559	1.0331462756454
19977.4190860993	3159	-179.983880984542	0	5.14200564185921E-05	5.01248690618237E-05	5.14764599178011E-05	172.949743399464	172.931187825377	1.0616426582055	1.04769668118735	1.04743043818073
19978.5390860993	3159	-179.979044637815	0	5.22174559340944E-05	5.09107831841885E-05	5.2274980052082E-05	172.690487708238	172.672133355467	1.07642916120316	1.06234591867348	1.06186745840881
19979.6590860993	3158	179.994053336679	0	5.30302471633285E-05	5.17120364995383E-05	5.30889211217392E-05	172.433804224626	172.415631548285	1.09130889699074	1.07720439167218	1.07655986352034
19980.7790860993	3157	-179.985286839371	0	5.38593570285058E-05	5.2528839128366E-05	5.39184892772253E-05	172.177705259704	172.161753953035	1.10670220640089	1.0923361385532	1.09148989048517
19981.8990860994	3157	-179.991164236303	0	5.47032631330602E-05	5.33617219459902E-05	5.47642184218465E-05	171.928278640638	171.910483788476	1.12195962674662	1.10769348989854	1.10668314162732
19983.0190860994	3156	-179.978077232289	0	5.55643233188816E-05	5.42109913242967E-05	5.56264120491059E-05	171.679477827135	171.661893719237	1.138065169692	1.1233296928214	1.12212851176756
19984.1390860994	3156	-179.996602488256	0	5.64420425029622E-05	5.50770331187194E-05	5.65054550326627E-05	171.433431421134	171.415997614137	1.15367748563558	1.13917302135881	1.13785339414071
19985.2590860994	3155	-179.980302119042	0	5.73370711506337E-05	5.59601568454758E-05	5.7401653626534E-05	171.19009139015	171.172897990901	1.16989957656876	1.15532691687226	1.15383162108061
19986.3790860995	3155	-179.984999030175	0	5.82497011385319E-05	5.68609266956087E-05	5.83155741396685E-05	170.949561542289	170.932548516376	1.18659390371135	1.17171497933726	1.17009715575932
19986.9390860995	3154	179.981993391754	0	5.87127863994549E-05	5.73180031149014E-05	5.87792525465412E-05	170.830347351569	170.813455667654	1.19490087647349	1.18001714581836	1.178332396444
19988.0590860995	3154	-179.993698706552	0	5.96526341915347E-05	5.82459244746991E-05	5.97204332475631E-05	170.594066661507	170.577384809367	1.2122781956249	1.19680087723078	1.19502592137779
19989.1790860995	3153	-179.969503186914	0	6.0611123305591E-05	5.91924133929241E-05	6.06802501588767E-05	170.360696655192	170.344224756039	1.22894272351464	1.21391664589057	1.21199117087319
19990.2990860995	3152	-179.984250875036	0	6.15886296112502E-05	6.0157998270182E-05	6.16592316354502E-05	170.130311268327	170.114018894516	1.24655703720356	1.23125264060714	1.22927134525425
19991.4190860996	3152	-179.975621519467	0	6.25858298531697E-05	6.11430304154353E-05	6.2657725215691E-05	169.902875067563	169.886839352729	1.26439128863999	1.24891336728551	1.24684020596083
19992.5390860996	3151	179.982785725789	0	6.36029551070155E-05	6.21481377362013E-05	6.36763605349161E-05	169.678525699874	169.662682338951	1.28235704187417	1.26684203418375	1.26472623353793
19993.6590860996	3150	-179.984743117953	0	6.46405721317141E-05	6.31736048884871E-05	6.47154147714349E-05	169.45727350147	169.441670176281	1.30093642766316	1.28507623244243	1.28292066115185
19994.7790860996	3149	-179.979502887721	0	6.56999364424191E-05	6.42200872642361E-05	6.57755451356508E-05	169.237117597981	169.223798114689	1.31888941179466	1.3036283303582	1.30143260749077
19995.3390860997	3149	-179.972836919361	0	6.62363913278647E-05	6.47512886665286E-05	6.63135908807947E-05	169.131348103978	169.116088280126	1.32889135907163	1.31302605134526	1.31080721831413
19996.4590860997	3148	-179.9745641069	0	6.73272861262213E-05	6.58299729440567E-05	6.74060036652098E-05	168.918140951508	168.903105621663	1.34769433576327	1.33203054577749	1.32981029609385
19997.5790860997	3148	-179.970812688687	0	6.84420727214236E-05	6.69309369865748E-05	6.85207500175841E-05	168.704106081686	168.693438572568	1.36712525299828	1.35136406927531	1.34914711197404
19998.6990860997	3147	-179.97971610819	0	6.95761990789476E-05	6.80545881082681E-05	6.96582315015995E-05	168.501755983592	168.487160936049	1.38704640423931	1.37099934776235	1.36883111656081
19999.8190860997	3146	-179.983300308677	0	7.07353634508596E-05	6.92014505986031E-05	7.08189686090383E-05	168.29863392851	168.284346454666	1.40684750424039	1.39097327840204	1.38885905008193
20000.9390860998	3145	-179.968654690734	0	7.19191358410566E-05	7.03721451553689E-05	7.20035808112744E-05	168.097015721301	168.085066432986	1.42708977121351	1.41131749802647	1.40923127463356
20002.0590860998	3145	-179.971811579135	0	7.31253886705085E-05	7.15672066319418E-05	7.32125973084921E-05	167.903201223763	167.88938069071	1.44820253769644	1.43197288031355	1.4299742880773
20003.1790860998	3144	-179.980536389797	0	7.43575851977069E-05	7.27871954061009E-05	7.44465747394318E-05	167.710891432994	167.697362810261	1.46903071203997	1.45296692096266	1.45108785366461
20003.7390860998	3143	-179.983139195257	0	7.498323206228E-05	7.34067467270611E-05	7.5073131896443E-05	167.616148609577	167.602769600252	1.47954757171484	1.46360076421988	1.46178376001718
20004.8590860999	3142	-179.980564643929	0	7.6253885006717E-05	7.46652213037348E-05	7.63456365934687E-05	167.429593605378	167.416444682555	1.50118282508106	1.48515167822229	1.48345345431999
20005.9790860999	3142	-179.984060966402	0	7.7551911256991E-05	7.5950079269894E-05	7.76445461774735E-05	167.244759234633	167.234007569668	1.52324585275271	1.50705744593454	1.5055108804847
20007.0990860999	3141	-179.974463468509	0	7.88750684398612E-05	7.72620207906836E-05	7.89705569247089E-05	167.06807488566	167.05556228689	1.5457635055745	1.52936271072057	1.52795196167617
20008.2190860999	3140	179.987118583481	0	8.0226729999553E-05	7.86017712426223E-05	8.03243914475411E-05	166.89339608407	166.881149518665	1.56860084224272	1.55200610559762	1.55080743355259
20009.3390861	3139	-179.965964608278	0	8.16068716133747E-05	7.99698042632036E-05	8.17065144356103E-05	166.722892134405	166.710918893761	1.59183969832435	1.57510561336624	1.57404605628755
20010.4590861	3138	179.984186383478	0	8.30159226124041E-05	8.13668795875373E-05	8.31176810150029E-05	166.556582727122	166.544945081842	1.61490606633829	1.59851957310789	1.59772275749467
20011.5790861	3137	-179.971031453533	0	8.44545697940394E-05	8.27936107274531E-05	8.45584964430016E-05	166.394686682178	166.383362099075	1.63880735084576	1.62240218389	1.62179887742205
20012.6990861	3136	-179.97007277218	0	8.59236078352355E-05	8.42507698151693E-05	8.60297290672244E-05	166.237237763505	166.226241418479	1.66308975844657	1.64667193263228	1.64631088782307
20013.8190861001	3135	179.992936787432	0	8.74238126013214E-05	8.573903104135E-05	8.75320456960549E-05	166.084354850048	166.073701132155	1.68764577867779	1.67130806824796	1.67126772687762
20014.3790861001	3135	-179.973804763594	0	8.8185670242283E-05	8.64950702260005E-05	8.82951035914958E-05	166.009691402242	165.999201161193	1.70032760776583	1.68385393452698	1.68388094558434
20015.4990861001	3134	-179.97596312301	0	8.97336458362539E-05	8.80314784272111E-05	8.98455279051938E-05	165.863957537871	165.853754789083	1.72567240938629	1.70918323180603	1.70946947361653
20016.6190861001	3132	-179.983621844454	0	9.13146964543584E-05	8.96008559815916E-05	9.14288854942171E-05	165.723007232231	165.713199682094	1.75119418890446	1.73494027870171	1.73551275669096
20017.7390861001	3131	-179.968689383727	0	9.29293255604002E-05	9.12039081793196E-05	9.30458711662029E-05	165.58710660655	165.577687201907	1.77792144927588	1.76119958766826	1.76199833304357
20018.8590861002	3130	-179.965580260011	0	9.45807528486649E-05	9.28416315181531E-05	9.4697478807272E-05	165.452189894641	165.447287020102	1.80489823139018	1.78789263104495	1.78896038995268
20019.9790861002	3129	-179.981800041022	0	9.62626752829476E-05	9.45145903273916E-05	9.63842574868795E-05	165.33091201839	165.322196862487	1.83156052628361	1.81500789400353	1.81640817298442
20021.0990861002	3128	-179.983314728527	0	9.79830248582502E-05	9.62237964376907E-05	9.81072148480425E-05	165.210807866367	165.202532113498	1.859639612509	1.84263707556509	1.84432875260555
20021.6590861002	3128	-179.977660197166	0	9.88569524652478E-05	9.70922126752385E-05	9.89824772876459E-05	165.152856318159	165.144774152013	1.87357653178852	1.85665017120506	1.85846645298284
20022.7790861003	3126	-179.990638775767	0	0.000100632961420357	9.88573162141971E-05	0.000100761209512165	165.041244537541	165.033524657468	1.90227077163572	1.8849900829008	1.88713333828738
20023.8990861003	3125	-179.967960824923	0	0.000102447106428022	0.000100660790108214	0.000102578217807385	164.935353907328	164.928088663734	1.930555577374	1.91392460627781	1.91627479215604
20025.0190861003	3124	-179.981461835756	0	0.000104300380823103	0.000102503423813217	0.000104434279986902	164.835464085468	164.828630654431	1.96037854578848	1.94328284855905	1.94595055533416
20026.1390861003	3123	-179.975707495609	0	0.000106196265518268	0.000104386143752942	0.0001063303116192	164.737547489079	164.735329287756	1.99001012315041	1.97321741629163	1.97612728868232
20027.2590861003	3122	179.990188229351	0	0.000108127672550885	0.000106309932025153	0.000108267284867395	164.654257245084	164.648332244875	2.02079333334729	2.00363913252059	2.00684447928706
20028.3790861004	3120	-179.966411706583	0	0.0001101034488363	0.000108275739005553	0.000110246138950348	164.573298228844	164.567848011348	2.05114885524678	2.03471246972954	2.0380621378225
20029.4990861004	3119	-179.981668297117	0	0.00011212202192862	0.000110284385199567	0.000112267677626007	164.499033712226	164.494074892877	2.08286994692366	2.06624360487498	2.06984805552265
20030.0590861004	3119	-179.985251798215	0	0.000113147644099621	0.000111305262649351	0.000113294942872355	164.464420767401	164.459738289285	2.0988624635188	2.08223731988704	2.08594482721608
20031.1790861004	3117	-179.998122382286	0	0.000115231983090026	0.000113380184582913	0.000115382505878975	164.400593293061	164.396377820999	2.13159454112964	2.11464184357393	2.11855119128536
20032.2990861005	3116	-179.984292279762	0	0.000117363166748931	0.000115500638191639	0.000117515417284284	164.341790403266	164.340218674655	2.16420361983345	2.14771902069265	2.15169406363261
20033.4190861005	3115	-179.977192665555	0	0.000119537319219131	0.000117667513042437	0.000119694550611332	164.294630175618	164.291471046199	2.19794881545442	2.18138639490367	2.18540575698202
20034.5390861005	3113	179.989885376823	0	0.000121760290223319	0.000119881818926703	0.000121920900166806	164.253020820027	164.250389218549	2.23194577149968	2.21561928167785	2.21970487267925
20035.6590861005	3112	-179.97632376994	0	0.000124031543412816	0.000122144809591723	0.000124195707906533	164.219209453969	164.217166488483	2.26705873188373	2.25057074162306	2.25456079445518
20036.7790861006	3110	-179.943739645809	0	0.000126356818820823	0.000124457183925809	0.000126519651103267	164.187337658817	164.192089505433	2.30236397876842	2.28622954021563	2.28997963932139
20037.8990861006	3109	-179.986394232925	0	0.000128722897980061	0.000126820404379309	0.00012889418094021	164.176218225862	164.175382923319	2.33863857803293	2.32233281179657	2.32606008232039
20039.0190861006	3107	-179.973372025621	0	0.000131145346789298	0.000129235536854128	0.00013132034753475	164.167509460056	164.167298143844	2.37551233523478	2.35929100529932	2.36268841083051
20040.1390861006	3106	-179.984259516835	0	0.000133620273409385	0.000131703506303576	0.000133799052953204	164.167711015066	164.168140608437	2.41348665896146	2.39687530191479	2.39994040191436
20041.2590861007	3104	-179.97352359751	0	0.000136152164594068	0.000134225432498979	0.000136331400327134	164.173013661963	164.178178402567	2.45109396468834	2.43524440124867	2.43777856483435
20042.3790861007	3103	179.992811465401	0	0.000138726525738231	0.000136794169356206	0.000138909999554211	164.197317469869	164.201870311149	2.49027504061393	2.47411247462007	2.47610781359607
20043.4990861007	3101	-179.98084330569	0	0.00014133059863608	0.000139393008707224	0.000141517659373838	164.243738584716	164.247932448947	2.52959887946497	2.51340304398103	2.51455237157771
20044.0590861007	3100	179.995868948299	0	0.000142645019264465	0.000140704638492278	0.000142833312252166	164.274540243889	164.279463518222	2.54941411723662	2.5331137987787	2.53386382976924
20045.1790861007	3099	179.993191895716	0	0.000145298113375329	0.000143353015724176	0.000145488960211176	164.352985958232	164.359533885405	2.58923380961778	2.57292694395852	2.57395772479824
20046.2990861008	3097	179.994266467455	0	0.000147986110433271	0.000146037278163586	0.000148179474629509	164.454150485374	164.462271048	2.62913899213479	2.61314268280438	2.6158025631787
20047.4190861008	3095	-179.98055223715	0	0.000150711532798304	0.000148760269684788	0.000150907717355322	164.577892456953	164.587674698373	2.67000084761655	2.65387155341783	2.65800924559638
20048.5390861008	3094	-179.976485965226	0	0.000153477292661869	0.000151524647422678	0.000153676361473686	164.724312076959	164.73571696044	2.71103987139684	2.69507466848272	2.70064081963704
20049.6590861008	3092	-179.980668821433	0	0.000156286209587465	0.000154333379569571	0.00015648839263816	164.893370134904	164.906367470577	2.75283891912774	2.73680397339298	2.74373742906596
20050.7790861009	3090	-179.984308610079	0	0.000159141472545976	0.000157189793778645	0.000159347160741105	165.084901607518	165.099594900859	2.79507800822747	2.77914225805969	2.78733663477152
20051.8990861009	3088	-179.983473051186	0	0.000162048255366474	0.000160096908948728	0.000162255698759478	165.297091704784	165.315342113918	2.83756825927421	2.8221575464602	2.83147555502406
20052.4590861009	3087	-179.978406779618	0	0.000163518485865778	0.000161570586557263	0.000163729745854351	165.414606380597	165.431629477465	2.8597315222374	2.84394642109488	2.85375852604691
20053.5790861009	3085	-179.979564405102	0	0.000166503994082842	0.000164560169139142	0.000166719393694769	165.662407570111	165.680996048436	2.90331121532842	2.88804552594183	2.89880213823127
20054.6990861009	3083	-179.979040906531	0	0.000169548144030321	0.000167609337790895	0.000169767749101734	165.932447359388	165.952660894541	2.94764468071103	2.93295669150089	2.94450959193164
20055.819086101	3082	-179.970893573939	0	0.000172654537245214	0.000170722057875827	0.000172878799010701	166.224716739765	166.246515812672	2.9937632080366	2.97876438341709	2.99092558516863
20056.939086101	3080	-179.966399633918	0	0.000175829221660633	0.000173902156916243	0.000176056392242537	166.537039088041	166.562408385688	3.03975293145775	3.02549156375485	3.0381149484819
20058.059086101	3078	-179.984734548743	0	0.000179070352522766	0.000177153814625515	0.000179304727439855	166.875304259917	166.900172096793	3.08692694409661	3.07312748077618	3.08615543522376
20059.179086101	3076	-179.973717724484	0	0.000182388750534399	0.000180481717278759	0.000182628515599207	167.233224810085	167.259682244853	3.13572035320174	3.12195915304665	3.13504614764768
20060.2990861011	3073	-179.975600336207	0	0.000185786523433146	0.000183890384705217	0.000186032298578858	167.612688132608	167.640680000578	3.18486563878161	3.17188922798614	3.18489691268706
20061.4190861011	3071	-179.971108300249	0	0.000189268819004055	0.000187384494511224	0.000189520772675023	168.013492663116	168.042952218636	3.2358645670602	3.22307406784807	3.23574206511846
20061.9790861011	3070	179.981841725482	0	0.000191043330773988	0.000189165386994413	0.000191298575294342	168.221747187051	168.251994727493	3.2616473527361	3.24910334912081	3.26158177960693
20063.0990861011	3068	-179.983679016163	0	0.00019466190592273	0.00019279748331886	0.00019492395397997	168.653955140322	168.685687693221	3.31421462162258	3.30226760779677	3.31406495476206
20064.2190861012	3066	179.989798391695	0	0.00019837841103422	0.000196528543028116	0.000198647603387932	169.106769284337	169.139956579067	3.36814412021147	3.35686548871875	3.36772955331914
20065.3390861012	3064	179.984575839745	0	0.00020219802608308	0.000200363863818318	0.000202474837962009	169.579863356443	169.614452274596	3.42448424347227	3.41305180857662	3.42261682289018
20066.4590861012	3061	-179.983318583717	0	0.000206127142725805	0.000204309830972908	0.000206412066926461	170.072809225014	170.10882031747	3.48160802550369	3.47086711639047	3.47882635193589
20067.5790861012	3059	-179.984556928575	0	0.000210171965366383	0.000208372354055058	0.00021046521909699	170.585195686769	170.622588628145	3.54041760782644	3.53041372962784	3.53642771228914
20068.6990861013	3057	-179.974092720873	0	0.000214343690647941	0.000212558401225201	0.000214641285174769	171.112850139743	171.155387227563	3.60074382202301	3.59187304793699	3.59548374080616
20069.8190861013	3054	-179.970329672851	0	0.00021863472969592	0.000216874501525588	0.000218946810198579	171.666591091864	171.706652574545	3.66364136178091	3.65526745301696	3.65609730979987
20070.9390861013	3052	-179.982492314196	0	0.000223067003668843	0.000221327906564115	0.000223389065900392	172.234590135833	172.275865756064	3.72852812684733	3.72066709148728	3.72333896356966
20071.4990861013	3050	-179.970480967636	0	0.000225336823336654	0.000223608457116638	0.000225663831646742	172.525144824385	172.567016201122	3.7617221849514	3.754273823186	3.75792895561776
20072.6190861013	3048	-179.982119704495	0	0.00022998798284424	0.000228282525423478	0.000230325925495743	173.118932891642	173.162041148828	3.82930151406647	3.82303666118027	3.8287179877762
20073.7390861014	3045	179.997822266254	0	0.0002347949423971	0.000233113432464095	0.000235144326439343	173.729154901298	173.77341792425	3.90042735036998	3.89417436369665	3.90166745956923
20074.8590861014	3043	-179.981527215566	0	0.000239766471336157	0.000238109977551766	0.000240127852636989	174.355070273777	174.400426598536	3.9732301825273	3.96800987694008	3.97683517597792
20075.9790861014	3040	179.986356567272	0	0.000244911426730895	0.000243281333045877	0.000245285693186609	174.995901140129	175.04230212273	4.04846705542161	4.04441338244679	4.0544244396922
20077.0990861014	3037	-179.966544517077	0	0.000250239389813624	0.000248636587172182	0.000250626948747539	175.650792261565	175.698133022496	4.12678118620562	4.12375794760944	4.1344756616089
20078.2190861015	3034	-179.96687697436	0	0.000255762474248492	0.000254186029789317	0.000256161924837868	176.316979911226	176.367059836478	4.20773713029173	4.20596230170897	4.21719365593704
20079.3390861015	3031	-179.978721298236	0	0.00026148391744932	0.00025993983317258	0.000261900805712894	176.998943999474	177.048048638095	4.29220726536164	4.29120401666888	4.30269278581234
20080.4590861015	3028	-179.975038522882	0	0.000267422349040578	0.000265909257877496	0.000267854863748748	177.69020451306	177.740046046187	4.3792579166788	4.37978698967247	4.39106708732257
20081.0190861015	3027	-179.991516841715	0	0.000270475340234112	0.000268978387674721	0.000270916149397342	178.039621742989	178.089807221031	4.42472837929437	4.42523691858299	4.43641806885802
20082.1390861015	3024	179.986756402421	0	0.00027675712350651	0.000275293252533798	0.000277215004573493	178.745317510503	178.796115128097	4.51696570251536	4.51897831923445	4.52941333004902
20083.2590861016	3021	179.990630825196	0	0.000283283454494903	0.000281853977391778	0.000283759301994807	179.459073227087	179.510392216259	4.61287989969907	4.61628123177336	4.6256965701185
20084.3790861016	3017	-179.96531932906	0	0.00029007335069396	0.00028867386412026	0.000290562353316333	180.176041963748	180.231232861477	4.71219020182953	4.71750415293087	4.72535571672148
20085.4990861016	3014	-179.969953901984	0	0.000297123928977234	0.000295767418701435	0.000297638675085057	180.905155620121	180.957206875762	4.81597147224251	4.82241247871725	4.82867595414444
20086.6190861016	3011	-179.971471958376	0	0.000304466965679097	0.000303149165270575	0.000305002794656659	181.634437157411	181.686684697157	4.92340040050912	4.93130450330319	4.93576567915695
20087.7390861017	3007	-179.995477911898	0	0.000312112837222392	0.000310835276031504	0.000312670893394972	182.365700044652	182.418007530798	5.03443504125776	5.04408848870485	5.04686573489538
20088.2990861017	3006	-179.972810889648	0	0.000316054472043124	0.0003147976642292	0.000316624132613277	182.731493484394	182.783807562547	5.09177644894539	5.10224802130874	5.10389468589654
20089.4190861017	3002	-179.978046139729	0	0.000324186322266374	0.000322972181435677	0.00032478006902294	183.462283858326	183.514472424195	5.2093343189029	5.22130236740653	5.22127585032754
20090.5390861017	2998	179.985305433094	0	0.000332664853505318	0.000331495204058719	0.000333284137178324	184.190347125665	184.242225559031	5.33046993437349	5.34442056430689	5.34315155366937
20091.6590861018	2994	-179.974039288498	0	0.000341509723191933	0.000340386439880497	0.000342156048686918	184.913490213438	184.964936321952	5.45611716302418	5.47195593478711	5.47092607836742
20092.7790861018	2991	-179.983379278016	0	0.000350742075939406	0.000349666731760665	0.000351416648312163	185.629477163851	185.680325287933	5.58711271940404	5.60437335844459	5.60378843857022
20093.8990861018	2987	179.995254299205	0	0.000360383876419727	0.000359358948735132	0.000361088807870533	186.335923622586	186.386017506395	5.72252969131277	5.74208929584204	5.74196550841226
20095.0190861018	2983	-179.986279640072	0	0.000370459290819221	0.000369486723340755	0.000371196159145438	187.030212695231	187.079399928662	5.86408843731001	5.88555772398542	5.88567435547697
20096.1390861019	2978	-179.977337497673	0	0.00038099384736137	0.000380075746811705	0.000381764393546471	187.70977655397	187.757722533152	6.01108662386606	6.03492524077597	6.03524939276733
20097.2590861019	2974	179.981045515925	0	0.000392014985197398	0.000391153953064364	0.000392821445538355	188.371545172548	188.418111526766	6.16474420811763	6.19040281449748	6.1910347623947
20097.8190861019	2972	-179.975507506314	0	0.000397717041715549	0.000396885423556435	0.000398542200766939	188.694796127612	188.74058922652	6.24385467567379	6.27063560486692	6.27132677456923
20098.9390861019	2967	179.996530150669	0	0.000409524046718489	0.000408753341939087	0.000410388412967686	189.324078661902	189.368139927261	6.4067353056691	6.43592561737413	6.43704782028149
20100.0590861019	2963	179.978870367828	0	0.00042189556080148	0.000421188716044205	0.000422801707914858	189.92752364628	189.969609875477	6.57735240615155	6.60864342371816	6.60971484629251
20101.179086102	2958	-179.98652683386	0	0.000434867451364862	0.000434227081666416	0.000435817617677567	190.501545590068	190.541368924665	6.75453324936974	6.78863710164142	6.78987541773691
20102.299086102	2953	-179.978910563529	0	0.000448477655619644	0.000447907571106033	0.000449475270700563	191.042292198493	191.079590869339	6.93955832510729	6.97670274651756	6.97784577021779
20103.419086102	2948	-179.98284117476	0	0.000462767913002216	0.000462271451679261	0.000463815927035425	191.545737062846	191.580194361084	7.13296495474575	7.17304822554587	7.17413520161026
20104.539086102	2942	-179.974489347904	0	0.000477783679983184	0.000477364266399753	0.000478885121957666	192.007531608313	192.038869451554	7.33529107043185	7.3783949915707	7.37915633554764
20105.099086102	2940	-179.967351965346	0	0.000485578505847648	0.000485199375739339	0.000486708270038536	192.221414898161	192.251049480419	7.44006651118759	7.48459960494191	7.48510576298494
20106.2190861021	2934	179.981076349312	0	0.000501775566073248	0.000501479757496825	0.000502964420619797	192.612171070448	192.638140918585	7.65597430939697	7.70407497174812	7.70432547361906
20107.3390861021	2929	179.972429013309	0	0.000518828512601123	0.000518620964823047	0.000520080974378035	192.949359116026	192.971313226861	7.88256449308117	7.93407770672918	7.93361186998013
20108.4590861021	2923	179.992730723085	0	0.000536798614951617	0.000536684110797608	0.000538119033551091	193.227731506349	193.245274073346	8.1200438846217	8.1747296650001	8.17505851320148
20109.5790861021	2917	-179.979265023237	0	0.000555752967858372	0.000555736642614791	0.000557146023896638	193.441676984835	193.454385090609	8.36858264769628	8.4274040748842	8.42827512284151
20110.6990861022	2910	-179.990275199965	0	0.00057576413363682	0.000575852366843894	0.000577235735888922	193.585230560334	193.592703197567	8.62938795183488	8.69224636253389	8.69387494136833
20111.8190861022	2904	-179.991676788809	0	0.000596916978993827	0.000597112530027161	0.000598469393581792	193.650909322642	193.653938530345	8.90283747263071	8.970468217146	8.97255903231747
20112.3790861022	2901	-179.978517682697	0	0.000607941695055554	0.000608199415703816	0.000609542833245209	193.654900246058	193.653573564915	9.04522467661931	9.11501258224003	9.11690027772137
20113.4990861022	2894	-179.981402522103	0	0.000630843195474462	0.000631197786213197	0.00063251346813329	193.609919471813	193.60544236956	9.33961009785824	9.41261436706927	9.41426273173352
20114.6190861023	2887	-179.972009474286	0	0.000654666385179125	0.000655119771701803	0.000656405860614029	193.532664143549	193.526047107988	9.64270152002613	9.71913471471581	9.72022317703428
20115.7390861023	2879	-179.988595551303	0	0.000679508227778152	0.000680069761438765	0.000681324468473301	193.425709907333	193.41698664882	9.95595554982003	10.0351759718684	10.0360294301249
20116.8590861023	2872	-179.996812887565	0	0.000705492111367764	0.000706173122912783	0.000707394741810376	193.289437558725	193.27864266365	10.2790030980753	10.3625511636113	10.3629101364384
20117.9790861023	2864	-179.995284683511	0	0.000732749292599407	0.000733561147943912	0.000734748024853698	193.124297677121	193.111465537361	10.6147657496715	10.7026639026246	10.702225372434
20119.0990861024	2856	179.993844350031	0	0.00076142028923632	0.000762375621476537	0.000763526137664901	192.930850071447	192.91601379401	10.9648267175575	11.0568206683091	11.0554472024666
20119.6590861024	2851	-179.984179911421	0	0.000776332721336115	0.000777364354333183	0.000778496085177742	192.823712906288	192.807876784933	11.1446536566082	11.2397594611127	11.2376895957233
20120.7790861024	2843	-179.985199571761	0	0.000807408969907054	0.000808602437540672	0.000809695380079869	192.588990857874	192.571251161789	11.5170631131792	11.6177346618645	11.6145390758019
20121.8990861024	2834	-179.985469797418	0	0.000840292362592452	0.000841662415573574	0.000842714922242547	192.32773100834	192.308122795154	11.9069079867989	12.0135465199581	12.0090504405538
20123.0190861024	2825	179.985345615604	0	0.000875159115019452	0.000876720233713374	0.000877730603002715	192.040790314484	192.019365298432	12.3164443609121	12.4287662639362	12.4239515058628
20124.1390861025	2815	179.995878372196	0	0.00091219667023948	0.000913963676155807	0.0009149301272176	191.729154921042	191.706026512525	12.7456393975584	12.8647994150443	12.8598605329218
20125.2590861025	2805	179.99727817149	0	0.000951602031431639	0.000953592423257269	0.000954513069387117	191.393972729118	191.369208250264	13.1970845176723	13.3235924591808	13.3182716398006
20126.3790861025	2795	-179.976442368796	0	0.000993589400248272	0.000995820285073383	0.000996693111107076	191.036487124146	191.010171422185	13.6725403000251	13.807039888788	13.800750894122
20127.4990861025	2784	179.996508720268	0	0.00103838222928116	0.00104087229187358	0.00104169512437152	190.658076112671	190.630324001273	14.1727428517068	14.3156156244997	14.3092655805577
20128.0590861025	2778	-179.979363842094	0	0.0010619045848492	0.00106453195876722	0.0010653289225785	190.461514495119	190.433077700297	14.4337144294981	14.5806223471417	14.5735588303814
20129.1790861026	2767	-179.969255694869	0	0.00111135813201332	0.00111427463785793	0.0011150179929875	190.054656561928	190.024980642494	14.975552027891	15.1315902608833	15.1236523378782
20130.2990861026	2755	-179.976734521539	0	0.00116423957047858	0.00116746824048397	0.00116815530017861	189.631050546324	189.600251009592	15.5462351591606	15.7120375714931	15.7036514484369
20131.4190861026	2743	-179.974761671208	0	0.00122082486446104	0.00122438874143624	0.00122501655771659	189.192654667007	189.160849338297	16.1489445278368	16.3239823485064	16.3148952197949
20132.5390861026	2730	179.98750318924	0	0.001281404619938	0.00128532697257245	0.00128589230856233	188.741577596174	188.708976691274	16.7828635522434	16.9682963502895	16.9589558218935
20133.6590861027	2717	179.977809296197	0	0.00134628284251493	0.00135059040066939	0.00135108969439103	188.28021347811	188.246967046435	17.4511547873492	17.6470838382602	17.6369051154462
20134.7790861027	2703	-179.979209722607	0	0.00141578226377055	0.00142050228627347	0.00142093160888429	187.81107572526	187.777379919563	18.1541948129917	18.360728313824	18.3501272837628
20135.3390861027	2695	-179.973153924292	0	0.00145236851389215	0.00145730606615255	0.0014576988066013	187.574471254317	187.540614742081	18.5189261854466	18.7311731640635	18.7201993168079
20136.4590861027	2680	-179.967725360258	0	0.0015294328998393	0.00153482657084939	0.00153514267404168	187.098971333009	187.064994204413	19.2755525899296	19.4993054001858	19.4879378640393
20137.5790861028	2665	-179.978767941102	0	0.0016119860693471	0.00161786853853128	0.00161810297283803	186.623115711392	186.58922947272	20.0694490881326	20.3040190020712	20.2930917862722
20138.6990861028	2649	-179.982354727784	0	0.00170040103698421	0.00170680421352496	0.00170695141271207	186.150272367017	186.116737859206	20.9002154028015	21.1461746503104	21.1358468902712
20139.8190861028	2632	179.979326082893	0	0.00179506558848026	0.00180202245455299	0.00180207625059925	185.684098732488	185.651193862583	21.7683595181543	22.0257289402821	22.016291946606
20140.9390861028	2614	-179.969144696499	0	0.00189637535361448	0.00190392224789146	0.00190387579566252	185.228513818937	185.19654799363	22.6735124750207	22.9422672058403	22.9341245004689
