ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
3665.60249196547	48061.555181679	2029	179.997177946296	0	0.000300345794029987	0.000300984639420416	0.000300446659496582	251.547972207174	251.55556919188	1.4788650295568	1.4989197609358	1.4989197609358
3666.64249196547	47948.0008562297	2028	179.99391894855	0	0.000305655590167636	0.000306308861388817	0.000305758859071376	251.940788392678	251.948392912295	1.50132801559483	1.52149332107383	1.52149332107383
3667.16249196547	47890.9144200643	2028	179.992426183555	0	0.000308357562236263	0.000309018162466376	0.000308462039221318	252.138242943637	252.145863157034	1.51264638221149	1.5329861895539	1.53298618955391
3668.20249196547	47776.1178863824	2027	179.992927837437	0	0.000313858256282102	0.000314533798413943	0.000313965210173069	252.535246076546	252.542964379848	1.53584878439683	1.55638738282137	1.55638738282137
3669.24249196547	47660.4829059965	2025	-179.996904571615	0	0.000319491386572808	0.000320182451284564	0.00031960109050369	252.935184054318	252.94297353084	1.55950078661808	1.58036444338388	1.58036444338388
3670.28249196547	47544.0011829193	2024	179.995001509143	0	0.000325261417190136	0.000325968347723286	0.000325373896999628	253.338088357231	253.345875444712	1.58394705563248	1.6049604020898	1.6049604020898
3671.32249196547	47426.6641844735	2023	179.99954947278	0	0.00033117316542444	0.000331896123346395	0.000331288256010073	253.743845413489	253.751745581618	1.60889290200275	1.63016797381476	1.63016797381476
3672.36249196546	47308.4633952923	2022	179.991707259077	0	0.000337231273695681	0.000337970755617541	0.000337349132469466	254.152643428728	254.160600237397	1.63443983874181	1.65605513110504	1.65605513110504
3673.40249196546	47189.390086223	2021	179.992838689762	0	0.000343440037730478	0.000344196535217947	0.000343560808695863	254.564431223034	254.572438138735	1.66064070884033	1.68259083148733	1.68259083148733
3674.44249196546	47069.4354791928	2020	179.996501993721	0	0.000349804819086293	0.000350578965283468	0.000349928774771144	254.979321002174	254.987351546911	1.68787477350681	1.70981449407168	1.70981449407168
3675.48249196546	46948.5906891448	2019	179.992747399055	0	0.000356330630290787	0.000357122696855732	0.000356457671495204	255.397233570838	255.405309441081	1.71527076998804	1.73777269296595	1.73777269296595
3676.52249196546	46826.8466654135	2017	179.995187076973	0	0.0003630226452256	0.000363833101305222	0.000363152857197037	255.818236599498	255.82637352527	1.74396441138203	1.76645306157049	1.76645306157049
3677.56249196546	46704.1942896934	2016	179.99375948498	0	0.000369886218217203	0.000370715692939323	0.000370019834790715	256.242323826898	256.250573502838	1.77309186754375	1.79590347579271	1.79590347579271
3678.60249196546	46580.6242911296	2015	179.993162178938	0	0.000376926907810748	0.000377775832685683	0.000377063952740336	256.669696673452	256.677939999509	1.80286499679099	1.82613348594862	1.82613348594862
3679.64249196546	46456.1272758171	2013	179.997809042316	0	0.000384150128017529	0.000385019160724033	0.000384290838191704	257.100199587796	257.108518899781	1.83379077808212	1.85714945416288	1.85714945416288
3680.68249196546	46330.6937649003	2012	179.994645550288	0	0.000391562188119978	0.000392451633758213	0.000391706433490199	257.533945335231	257.542310643741	1.86506867094123	1.88901008036902	1.88901008036902
3681.72249196546	46204.3141080729	2011	179.991656982372	0	0.00039916857574787	0.000400079338414669	0.000399316812998671	257.970882668148	257.979390508323	1.89764910441394	1.9217094754153	1.9217094754153
3682.76249196546	46076.9785360512	2009	179.99242122345	0	0.000406975551315365	0.000407908066068005	0.000407127753676788	258.411190174024	258.419774367382	1.93089304963255	1.95525375833486	1.95525375833486
3683.80249196545	45948.6771605072	2008	179.993083730662	0	0.000414989632065985	0.000415944279480111	0.0004151457043032	258.854836726647	258.863461646011	1.96491783221538	1.98966984225657	1.98966984225657
3684.84249196545	45819.399934489	2006	-179.999505687178	0	0.000423216925744808	0.000424194557469613	0.000423377228499592	259.301838744684	259.310544089744	2.00003026137675	2.0249498504865	2.0249498504865
3685.88249196545	45689.1367278834	2005	179.995228307438	0	0.000431664207978823	0.000432665383580288	0.000431828794274387	259.752240356316	259.761006688442	2.03583463660737	2.06115371612784	2.06115371612784
3686.92249196545	45557.8771964654	2003	179.992964443413	0	0.000440338452442105	0.000441363750473923	0.000440507379370396	260.206148544939	260.21492514693	2.07259834295682	2.09824919150217	2.09824919150217
3687.96249196545	45425.6108700117	2002	179.99934092656	0	0.000449246635132517	0.00045029700263146	0.000449420311469306	260.663477647208	260.67233000033	2.11031923995024	2.13621571384795	2.13621571384795
3689.00249196545	45292.3271848044	2000	179.995875241995	0	0.000458395953467649	0.000459471690430882	0.000458574124401013	261.124323960119	261.133237187055	2.14882824533154	2.1751072126342	2.1751072126342
3690.04249196545	45158.0153354325	1999	-179.995399763487	0	0.00046779354159779	0.000468895832625403	0.000467976820948755	261.588717106355	261.597691207095	2.18825360481216	2.21487172830245	2.21487172830245
3691.08249196545	45022.664478414	1997	179.994509046672	0	0.000477447616171011	0.000478576918131651	0.00047763587119652	262.05670388174	262.065738748955	2.22858632835852	2.25550469195039	2.25550469195039
3692.12249196545	44886.2634787804	1995	179.99267967007	0	0.000487365499088741	0.000488522432970393	0.000487558744497442	262.528234051603	262.537409948705	2.26988100542452	2.29697940373897	2.29697940373897
3693.16249196545	44748.8011108092	1994	179.993028113414	0	0.000497555220150114	0.000498741109662776	0.000497754154057298	263.003578531877	263.012765610605	2.31184385203264	2.33925419082318	2.33925419082318
3694.20249196544	44610.2659660659	1992	179.993951235747	0	0.000508025649503202	0.0005092407169953	0.000508229849408445	263.482508766404	263.491806319866	2.35457353679313	2.38235225590066	2.38235225590066
3695.24249196544	44470.6464684872	1990	179.995189902165	0	0.000518784549108063	0.000520029710343463	0.000518994268567693	263.96523393831	263.974592081389	2.39845446295601	2.42644572343607	2.42644572343607
3696.28249196544	44329.9308659397	1988	179.997780714474	0	0.000529841004255086	0.000531117137615209	0.000530056438282249	264.45178424339	264.461184255968	2.44303368184296	2.47156237201301	2.47156237201301
3697.32249196544	44188.1072779134	1986	179.991208115978	0	0.000541203947134501	0.00054251210556322	0.000541425443560543	264.942073356507	264.951613799489	2.48884434020827	2.51776675625118	2.51776675625118
3698.36249196544	44045.1635925251	1984	179.99139084017	0	0.000552882461335572	0.000554223622151875	0.000553110272768403	265.436327774832	265.445910667886	2.53578459391289	2.56501934897985	2.56501934897985
3699.40249196544	43901.0875739316	1982	179.994424822852	0	0.00056488620817665	0.000566260986966234	0.000565120204507551	265.934461548639	265.94410520814	2.58355856530978	2.61335809518194	2.61335809518194
3700.44249196544	43755.8668200459	1980	179.995421382835	0	0.000577224949209081	0.000578634550051888	0.000577465564991013	266.436505525719	266.446258670022	2.63257630125954	2.66282627705255	2.66282627705255
3701.48249196544	43609.4887526064	1978	179.992579762023	0	0.000589908299001271	0.000591353812209376	0.00059015583301855	266.942640089735	266.952432210023	2.68278666785219	2.71345597794555	2.71345597794555
3702.52249196544	43461.9405954739	1976	179.994409185521	0	0.000602947078111458	0.000604428958430034	0.00060320117154593	267.452750845599	267.462655780682	2.73424337981396	2.76523421127039	2.76523421127039
3703.56249196544	43313.2094283666	1974	179.994936688209	0	0.00061635125928233	0.000617871002354775	0.000616612569066401	267.96696788819	267.97692939627	2.7868218006595	2.81821026449422	2.81821026449422
3704.60249196544	43163.2821409364	1972	179.992942390983	0	0.000630131877610952	0.000631690504251114	0.000630400561668899	268.485322930763	268.495375341715	2.84054527530354	2.87241478096726	2.87241478096726
3705.64249196543	43012.1454215589	1970	-179.997706612689	0	0.00064430031977586	0.000645898902235545	0.000644576561594725	269.007849760693	269.017993522636	2.89548459653022	2.92783070119557	2.92783070119557
3706.68249196543	42859.785866344	1967	179.994715961587	0	0.000658867690549162	0.000660507504905577	0.000659151852715834	269.534683304279	269.544844625921	2.95168781612718	2.98454789979123	2.98454789979123
3707.72249196543	42706.189769757	1965	179.994407573672	0	0.000673846261811175	0.000675528252760507	0.000674138348084736	270.065737475503	270.07598992706	3.00947606496	3.04254397287851	3.04254397287851
3708.76249196543	42551.3433203408	1963	179.994939179237	0	0.000689247400464239	0.000690973114569498	0.000689547990503085	270.601085462819	270.611459489079	3.06815616149981	3.10184970829192	3.10184970829192
3709.80249196543	42395.232492695	1960	-179.998510834212	0	0.000705084082339289	0.000706854349189366	0.000705393009375291	271.140806612493	271.151284510111	3.12834463881186	3.16247861377856	3.16247861377856
3710.84249196543	42237.8431369077	1958	179.994265051288	0	0.000721368990560735	0.000723185151152043	0.000721686572637019	271.685029117724	271.695555480785	3.18988711334337	3.22451026982907	3.22451026982907
3711.88249196543	42079.1608126188	1955	-179.99806917962	0	0.000738114732971679	0.000739977742679365	0.000738440872829259	272.233685886005	272.244273116927	3.25281896778563	3.28788857861315	3.28788857861315
3712.92249196543	41919.1709968006	1952	-179.995897320285	0	0.000755253651800014	0.00075716263194263	0.000755586563126674	272.786803612516	272.797558737354	3.31684338266174	3.35234104473227	3.35234104473227
